0,0,0
0.001,16.727,0.086146
0.002,15.746,0.10242
0.003,14.723,0.10284
0.004,14.091,0.11174
0.005,13.556,0.11424
0.006,12.979,0.10673
0.007,12.448,0.13074
0.008,12.056,0.12378
0.009,11.833,0.11374
0.01,11.586,0.11952
0.011,11.355,0.10992
0.012,10.92,0.12525
0.013,10.727,0.1059
0.014,10.605,0.10926
0.015,10.624,0.11039
0.016,10.284,0.13453
0.017,10.115,0.12394
0.018,9.9286,0.10345
0.019,9.9259,0.11074
0.02,9.6667,0.11178
0.021,9.4186,0.10243
0.022,9.4336,0.10984
0.023,9.3063,0.12682
0.024,9.0537,0.10616
0.025,8.9562,0.11687
0.026,8.9516,0.10216
0.027,8.7278,0.10161
0.028,8.6178,0.12685
0.029,8.5325,0.10213
0.03,8.4473,0.11054
0.031,8.3618,0.10802
0.032,8.2421,0.11764
0.033,8.2731,0.1199
0.034,8.065,0.10842
0.035,8.1425,0.11424
0.036,7.9696,0.10959
0.037,7.9155,0.1246
0.038,7.8785,0.11558
0.039,7.7227,0.10758
0.04,7.6905,0.11515
0.041,7.5594,0.11824
0.042,7.4511,0.1223
0.043,7.6235,0.11017
0.044,7.5036,0.12163
0.045,7.4976,0.11179
0.046,7.3024,0.10601
0.047,7.1777,0.10035
0.048,7.1777,0.11916
0.049,7.1477,0.10481
0.05,7.0564,0.11412
0.051,7.0445,0.10339
0.052,6.8858,0.11679
0.053,6.8557,0.10695
0.054,6.8684,0.12094
0.055,6.8363,0.10329
0.056,6.7212,0.10471
0.057,6.7684,0.10775
0.058,6.5657,0.10986
0.059,6.5532,0.10149
0.06,6.4144,0.10354
0.061,6.4797,0.10325
0.062,6.3758,0.12159
0.063,6.3575,0.097359
0.064,6.3284,0.11559
0.065,6.306,0.11492
0.066,6.2531,0.10732
0.067,6.2141,0.1102
0.068,6.2655,0.10718
0.069,6.09,0.10294
0.07,6.1424,0.10944
0.071,5.9674,0.11467
0.072,6.1006,0.10154
0.073,6.0004,0.097504
0.074,5.8403,0.11987
0.075,5.8694,0.097324
0.076,5.8887,0.12313
0.077,5.8586,0.10808
0.078,5.7895,0.11884
0.079,5.7848,0.11347
0.08,5.6457,0.1248
0.081,5.6451,0.123
0.082,5.6433,0.10732
0.083,5.601,0.11928
0.084,5.5867,0.12905
0.085,5.529,0.11434
0.086,5.4762,0.10218
0.087,5.3695,0.107
0.088,5.5086,0.10498
0.089,5.3712,0.12406
0.09,5.5149,0.10573
0.091,5.41,0.097783
0.092,5.5291,0.10529
0.093,5.2404,0.10349
0.094,5.2958,0.10388
0.095,5.2309,0.11455
0.096,5.1544,0.10607
0.097,5.2083,0.10938
0.098,5.2674,0.097283
0.099,5.1266,0.10289
0.1,5.1896,0.11689
