0,0,0
0.001,17.626,0.047583
0.002,17.082,0.045611
0.003,16.523,0.043085
0.004,15.94,0.05602
0.005,15.435,0.053514
0.006,15.065,0.057994
0.007,14.759,0.051056
0.008,14.374,0.054447
0.009,14.1,0.052149
0.01,13.898,0.052434
0.011,13.64,0.054616
0.012,13.378,0.052961
0.013,13.226,0.052911
0.014,13.024,0.048639
0.015,12.82,0.049485
0.016,12.633,0.053017
0.017,12.51,0.059288
0.018,12.328,0.048354
0.019,12.274,0.051916
0.02,12.068,0.057749
0.021,11.966,0.049338
0.022,11.875,0.048997
0.023,11.767,0.058237
0.024,11.651,0.058251
0.025,11.562,0.050492
0.026,11.393,0.052464
0.027,11.325,0.052801
0.028,11.23,0.051727
0.029,11.122,0.060039
0.03,11.087,0.054337
0.031,10.961,0.051113
0.032,10.866,0.055301
0.033,10.847,0.049037
0.034,10.755,0.051778
0.035,10.62,0.052774
0.036,10.599,0.045612
0.037,10.497,0.061434
0.038,10.431,0.057336
0.039,10.428,0.054146
0.04,10.275,0.051691
0.041,10.281,0.054104
0.042,10.179,0.051125
0.043,10.161,0.055594
0.044,10.087,0.051537
0.045,10.032,0.045862
0.046,9.9412,0.050835
0.047,9.8983,0.051967
0.048,9.8056,0.051332
0.049,9.8159,0.052127
0.05,9.7261,0.053742
0.051,9.6684,0.051237
0.052,9.6551,0.05389
0.053,9.5434,0.054536
0.054,9.6109,0.054653
0.055,9.5128,0.051209
0.056,9.3951,0.0452
0.057,9.3726,0.05562
0.058,9.3121,0.053144
0.059,9.2519,0.065153
0.06,9.1801,0.053075
0.061,9.238,0.051476
0.062,9.2183,0.051946
0.063,9.2356,0.050912
0.064,9.059,0.06173
0.065,9.069,0.054305
0.066,9.0288,0.050779
0.067,8.9399,0.048919
0.068,8.9685,0.046374
0.069,8.8778,0.055325
0.07,8.8544,0.05358
0.071,8.8411,0.049233
0.072,8.807,0.048594
0.073,8.8194,0.05945
0.074,8.6879,0.052932
0.075,8.7059,0.061599
0.076,8.6662,0.05097
0.077,8.6223,0.050633
0.078,8.6214,0.046392
0.079,8.5461,0.04529
0.08,8.4866,0.048583
0.081,8.4834,0.050701
0.082,8.386,0.050454
0.083,8.4123,0.05058
0.084,8.3769,0.054949
0.085,8.3598,0.050066
0.086,8.3272,0.047167
0.087,8.3134,0.05046
0.088,8.2382,0.055939
0.089,8.1725,0.048065
0.09,8.1998,0.057297
0.091,8.1969,0.050211
0.092,8.1976,0.053742
0.093,8.0736,0.062631
0.094,8.0827,0.056166
0.095,7.9958,0.056932
0.096,8.0342,0.051095
0.097,8.0262,0.056567
0.098,8.0075,0.047344
0.099,7.9836,0.049315
0.1,7.8879,0.063778
