0,0,0
0.025,0,0
0.05,0,0
0.075,0,0
0.1,0,0
0.125,0,0
0.15,0,0
0.175,0,0
0.2,0,0
0.225,0,0
0.25,0,0
0.275,0,0
0.3,0,0
0.325,0,0
0.35,0,0
0.375,0,0
0.4,0,0
0.425,0,0
0.45,0,0
0.475,0,0
0.5,0,0
0.525,0,0
0.55,0,0
0.575,0,0
0.6,0,0
0.625,0,0
0.65,0,0
0.675,0,0
0.7,0,0
0.725,0.00048162,5.1432e-06
0.75,0.0050826,5.5577e-05
0.775,0.017171,0.00019027
0.8,0.043152,0.00048336
0.825,0.09016,0.00096022
0.85,0.16759,0.002134
0.875,0.28579,0.0032315
0.9,0.4334,0.0052555
0.925,0.62837,0.0076866
0.95,0.84935,0.010784
0.975,1.1368,0.014059
1,1.3591,0.018159
1.025,1.6295,0.020394
1.05,1.8614,0.024694
1.075,2.1097,0.027973
1.1,2.2524,0.030998
1.125,2.3531,0.031356
1.15,2.5026,0.034168
1.175,2.5987,0.0369
1.2,2.6318,0.03834
1.225,2.6176,0.03693
1.25,2.6747,0.035226
1.275,2.6782,0.038857
1.3,2.6155,0.038081
1.325,2.6386,0.036736
1.35,2.5731,0.039366
1.375,2.5569,0.037403
1.4,2.5632,0.036978
1.425,2.4842,0.038932
1.45,2.4703,0.037017
1.475,2.4115,0.035322
1.5,2.3781,0.0361
1.525,2.3251,0.036514
1.55,2.2585,0.037254
1.575,2.2226,0.035448
1.6,2.1816,0.035281
1.625,2.1749,0.034504
1.65,2.1353,0.032959
1.675,2.1021,0.036509
1.7,2.0286,0.033371
1.725,1.9971,0.032787
1.75,1.9491,0.031766
1.775,1.9992,0.030729
1.8,1.9121,0.031696
1.825,1.8532,0.032056
1.85,1.8311,0.032168
1.875,1.83,0.031706
1.9,1.7965,0.02972
1.925,1.787,0.03002
1.95,1.7437,0.029372
1.975,1.6802,0.027096
2,1.6465,0.029049
