0,0,0
0.025,2.5309,0.047629
0.05,2.4926,0.042455
0.075,2.4235,0.041299
0.1,2.3561,0.040748
0.125,2.2723,0.043871
0.15,2.1724,0.038966
0.175,2.0649,0.036338
0.2,1.9568,0.036757
0.225,1.8363,0.036367
0.25,1.7378,0.035568
0.275,1.6167,0.033535
0.3,1.5589,0.033117
0.325,1.4792,0.034124
0.35,1.3901,0.032157
0.375,1.2914,0.029788
0.4,1.2288,0.027908
0.425,1.1463,0.02924
0.45,1.0792,0.027159
0.475,1.0196,0.025949
0.5,0.95643,0.024857
0.525,0.91137,0.024824
0.55,0.85059,0.02354
0.575,0.80813,0.020352
0.6,0.7634,0.019443
0.625,0.73893,0.021245
0.65,0.67399,0.018102
0.675,0.66177,0.017193
0.7,0.64004,0.019522
0.725,0.5956,0.017488
0.75,0.55946,0.016138
0.775,0.52376,0.013687
0.8,0.50064,0.014802
0.825,0.47412,0.014382
0.85,0.45905,0.013408
0.875,0.43885,0.012951
0.9,0.41941,0.012652
0.925,0.4125,0.012703
0.95,0.40064,0.011644
0.975,0.37524,0.01253
1,0.34858,0.010662
1.025,0.34823,0.011411
1.05,0.33056,0.01061
1.075,0.32477,0.010132
1.1,0.30716,0.0098497
1.125,0.29198,0.0091469
1.15,0.27729,0.0090571
1.175,0.27396,0.0086104
1.2,0.26243,0.0083788
1.225,0.25047,0.0086845
1.25,0.25308,0.0079978
1.275,0.23308,0.00794
1.3,0.22696,0.0070287
1.325,0.22473,0.0079092
1.35,0.20372,0.0065294
1.375,0.21023,0.0072502
1.4,0.19977,0.0060659
1.425,0.18957,0.0056844
1.45,0.19832,0.006283
1.475,0.18052,0.0059734
1.5,0.17531,0.0059675
1.525,0.16453,0.0055218
1.55,0.16998,0.0056559
1.575,0.15999,0.0053653
1.6,0.15778,0.0051852
1.625,0.15218,0.0053023
1.65,0.15203,0.0050014
1.675,0.14413,0.0046916
1.7,0.13781,0.0047656
1.725,0.14064,0.0043366
1.75,0.14027,0.0049156
1.775,0.12941,0.004245
1.8,0.12946,0.0048374
1.825,0.12536,0.0042735
1.85,0.12072,0.0036711
1.875,0.11653,0.0039928
1.9,0.11141,0.0034935
1.925,0.11005,0.0035069
1.95,0.10848,0.0038405
1.975,0.10485,0.0036292
2,0.1017,0.0035136
