0,0,0
0.001,28.572,0.060492
0.002,27.486,0.06711
0.003,26.383,0.061192
0.004,25.47,0.065422
0.005,24.686,0.061892
0.006,23.993,0.06683
0.007,23.415,0.069623
0.008,22.868,0.070668
0.009,22.428,0.068727
0.01,21.857,0.079652
0.011,21.575,0.067832
0.012,21.207,0.071618
0.013,20.824,0.062389
0.014,20.505,0.075836
0.015,20.261,0.075596
0.016,20.05,0.065868
0.017,19.766,0.07389
0.018,19.602,0.07031
0.019,19.231,0.068536
0.02,19.014,0.072721
0.021,18.88,0.07214
0.022,18.63,0.074113
0.023,18.563,0.070359
0.024,18.351,0.066078
0.025,18.126,0.074198
0.026,17.997,0.079271
0.027,17.741,0.064821
0.028,17.657,0.067085
0.029,17.458,0.070642
0.03,17.425,0.070948
0.031,17.263,0.066487
0.032,17.04,0.069389
0.033,16.952,0.056155
0.034,16.909,0.073841
0.035,16.723,0.069291
0.036,16.553,0.064122
0.037,16.369,0.065781
0.038,16.317,0.080324
0.039,16.321,0.072401
0.04,16.136,0.077989
0.041,16.062,0.06797
0.042,15.887,0.07297
0.043,15.906,0.076935
0.044,15.695,0.075056
0.045,15.684,0.070227
0.046,15.605,0.073565
0.047,15.524,0.068171
0.048,15.347,0.07182
0.049,15.295,0.072902
0.05,15.184,0.075385
0.051,15.177,0.078327
0.052,15.116,0.077178
0.053,14.975,0.067608
0.054,14.924,0.070978
0.055,14.791,0.069678
0.056,14.82,0.071446
0.057,14.669,0.074098
0.058,14.629,0.062212
0.059,14.492,0.068735
0.06,14.428,0.080253
0.061,14.414,0.073514
0.062,14.313,0.069656
0.063,14.204,0.069894
0.064,14.184,0.06913
0.065,14.102,0.071106
0.066,14.007,0.064514
0.067,13.948,0.066929
0.068,13.919,0.060945
0.069,13.834,0.07711
0.07,13.793,0.077298
0.071,13.667,0.069888
0.072,13.698,0.07069
0.073,13.613,0.074166
0.074,13.582,0.065994
0.075,13.528,0.061326
0.076,13.422,0.076245
0.077,13.309,0.070039
0.078,13.313,0.070819
0.079,13.34,0.071579
0.08,13.207,0.07721
0.081,13.099,0.07105
0.082,13.053,0.07142
0.083,13.079,0.08365
0.084,13.031,0.05609
0.085,12.936,0.067203
0.086,12.862,0.074727
0.087,13.005,0.068858
0.088,12.859,0.075327
0.089,12.755,0.076349
0.09,12.764,0.066274
0.091,12.717,0.067351
0.092,12.61,0.070934
0.093,12.605,0.070237
0.094,12.498,0.074581
0.095,12.419,0.072728
0.096,12.485,0.068611
0.097,12.397,0.067684
0.098,12.352,0.066122
0.099,12.303,0.07449
0.1,12.325,0.069418
