0,0,0
0.025,0.030373,0.00036207
0.05,0.095947,0.0011843
0.075,0.21557,0.0024053
0.1,0.38086,0.0041955
0.125,0.57542,0.0069696
0.15,0.80752,0.0090871
0.175,1.0413,0.012246
0.2,1.3086,0.016973
0.225,1.5385,0.017939
0.25,1.7927,0.022112
0.275,1.9863,0.023563
0.3,2.1884,0.022716
0.325,2.3653,0.027722
0.35,2.4812,0.03109
0.375,2.6356,0.033919
0.4,2.6925,0.031794
0.425,2.77,0.033636
0.45,2.7929,0.035955
0.475,2.814,0.036723
0.5,2.8292,0.037758
0.525,2.8179,0.039568
0.55,2.8355,0.039269
0.575,2.8345,0.037507
0.6,2.7903,0.039675
0.625,2.7545,0.039297
0.65,2.7141,0.042213
0.675,2.7597,0.035686
0.7,2.7255,0.03576
0.725,2.6965,0.036086
0.75,2.6324,0.037391
0.775,2.6261,0.039603
0.8,2.5817,0.034501
0.825,2.5351,0.036296
0.85,2.4652,0.03758
0.875,2.466,0.034551
0.9,2.4759,0.038755
0.925,2.3968,0.037733
0.95,2.3673,0.038011
0.975,2.3597,0.036154
1,2.301,0.038054
1.025,2.2606,0.032677
1.05,2.2237,0.036205
1.075,2.2257,0.036044
1.1,2.1933,0.038894
1.125,2.1349,0.035748
1.15,2.1248,0.0353
1.175,2.0932,0.032306
1.2,2.0919,0.036966
1.225,2.0597,0.039056
1.25,2.0011,0.032272
1.275,1.9907,0.032909
1.3,1.9351,0.0344
1.325,1.907,0.038578
1.35,1.9138,0.032232
1.375,1.8834,0.034251
1.4,1.8284,0.033912
1.425,1.8126,0.033212
1.45,1.7446,0.035527
1.475,1.7212,0.036267
1.5,1.7386,0.036705
1.525,1.7249,0.032087
1.55,1.6879,0.034857
1.575,1.6907,0.035851
1.6,1.6522,0.034073
1.625,1.6345,0.034929
1.65,1.6254,0.032597
1.675,1.5428,0.033128
1.7,1.5214,0.032514
1.725,1.5465,0.03451
1.75,1.5161,0.034051
1.775,1.4946,0.032544
1.8,1.4666,0.034947
1.825,1.4512,0.026987
1.85,1.4214,0.03077
1.875,1.3971,0.030116
1.9,1.3923,0.029525
1.925,1.3686,0.028149
1.95,1.3422,0.027565
1.975,1.3368,0.030109
2,1.3471,0.030847
