0,0,0
0.001,17.446,0.05556
0.002,17.05,0.053402
0.003,16.645,0.06282
0.004,16.008,0.062892
0.005,15.775,0.061555
0.006,15.359,0.062517
0.007,15.004,0.072142
0.008,14.763,0.056017
0.009,14.415,0.064038
0.01,14.165,0.071352
0.011,13.969,0.062857
0.012,13.754,0.064838
0.013,13.567,0.070549
0.014,13.302,0.062321
0.015,13.209,0.071867
0.016,13.097,0.06978
0.017,12.86,0.063136
0.018,12.789,0.064149
0.019,12.525,0.064543
0.02,12.537,0.064929
0.021,12.315,0.065701
0.022,12.186,0.074953
0.023,12.086,0.074221
0.024,12.016,0.068103
0.025,11.828,0.060153
0.026,11.734,0.069368
0.027,11.659,0.066149
0.028,11.639,0.079603
0.029,11.473,0.06643
0.03,11.473,0.070408
0.031,11.346,0.060824
0.032,11.231,0.058015
0.033,11.205,0.072521
0.034,11.057,0.067429
0.035,11.082,0.060159
0.036,10.926,0.068545
0.037,10.956,0.06324
0.038,10.862,0.065333
0.039,10.799,0.066615
0.04,10.596,0.077331
0.041,10.67,0.064115
0.042,10.668,0.065722
0.043,10.454,0.068378
0.044,10.395,0.072296
0.045,10.532,0.067611
0.046,10.435,0.069373
0.047,10.323,0.073144
0.048,10.292,0.065513
0.049,10.249,0.074806
0.05,10.151,0.070126
0.051,10.086,0.068536
0.052,10.09,0.059644
0.053,9.9484,0.061485
0.054,9.8937,0.066328
0.055,9.9065,0.061189
0.056,9.8843,0.069882
0.057,9.8259,0.068392
0.058,9.8171,0.067341
0.059,9.6212,0.06521
0.06,9.6419,0.071038
0.061,9.578,0.067131
0.062,9.614,0.063127
0.063,9.6158,0.06103
0.064,9.5947,0.066921
0.065,9.4069,0.072543
0.066,9.4258,0.070755
0.067,9.4157,0.071088
0.068,9.3198,0.071854
0.069,9.292,0.066532
0.07,9.2457,0.072993
0.071,9.2492,0.070296
0.072,9.2144,0.066325
0.073,9.2339,0.067828
0.074,9.2189,0.07361
0.075,9.1773,0.071254
0.076,9.1085,0.063741
0.077,9.1113,0.065796
0.078,9.0335,0.066047
0.079,9.0014,0.070903
0.08,8.9775,0.073805
0.081,8.9292,0.066363
0.082,8.9071,0.063615
0.083,8.9173,0.062635
0.084,8.8101,0.062574
0.085,8.7319,0.072186
0.086,8.6765,0.069215
0.087,8.7471,0.073577
0.088,8.7277,0.063781
0.089,8.7314,0.063149
0.09,8.6314,0.074007
0.091,8.6215,0.075246
0.092,8.5999,0.066595
0.093,8.5655,0.074522
0.094,8.5167,0.060079
0.095,8.4591,0.073961
0.096,8.4483,0.082121
0.097,8.4039,0.067166
0.098,8.4361,0.072679
0.099,8.2738,0.066135
0.1,8.3795,0.064438
