0,0,0
0.025,0,0
0.05,0,0
0.075,0,0
0.1,0,0
0.125,0,0
0.15,0,0
0.175,0,0
0.2,0,0
0.225,0,0
0.25,0,0
0.275,0,0
0.3,0,0
0.325,0,0
0.35,0,0
0.375,0,0
0.4,0,0
0.425,0,0
0.45,0,0
0.475,0,0
0.5,0,0
0.525,0,0
0.55,0,0
0.575,0,0
0.6,0,0
0.625,0.0045517,4.8674e-05
0.65,0.066148,0.00076693
0.675,0.14926,0.0017208
0.7,0.25118,0.002754
0.725,0.36971,0.004578
0.75,0.50678,0.0066848
0.775,0.64896,0.0082962
0.8,0.80674,0.010024
0.825,0.96794,0.013121
0.85,1.1234,0.014347
0.875,1.2692,0.016841
0.9,1.4012,0.018152
0.925,1.5419,0.020998
0.95,1.6505,0.021469
0.975,1.7274,0.022747
1,1.8045,0.025912
1.025,1.9162,0.025599
1.05,1.9371,0.026554
1.075,1.9686,0.030658
1.1,1.9871,0.027877
1.125,2.0005,0.025873
1.15,2.009,0.031715
1.175,2.0412,0.029616
1.2,2.0026,0.031798
1.225,2.0316,0.031171
1.25,1.9829,0.030963
1.275,1.9725,0.032935
1.3,1.9915,0.031434
1.325,1.9454,0.032706
1.35,1.9528,0.033748
1.375,1.9028,0.032265
1.4,1.8701,0.029922
1.425,1.8665,0.029382
1.45,1.8286,0.032722
1.475,1.7645,0.030338
1.5,1.7613,0.030736
1.525,1.7729,0.028611
1.55,1.7172,0.031145
1.575,1.7276,0.030007
1.6,1.695,0.031173
1.625,1.6558,0.027849
1.65,1.6173,0.0281
1.675,1.6051,0.03103
1.7,1.5546,0.028343
1.725,1.5672,0.028383
1.75,1.5357,0.027365
1.775,1.4806,0.026944
1.8,1.4987,0.027559
1.825,1.4562,0.025814
1.85,1.4228,0.026365
1.875,1.3977,0.025627
1.9,1.3672,0.026569
1.925,1.3784,0.026243
1.95,1.3389,0.02578
1.975,1.3284,0.026658
2,1.2778,0.025863
