0 1 1 1 1 1 1 1 1
0.015625 1 1 1 0.99992 0.99998 1 1 1
0.03125 1 1 1 0.99849 0.99954 0.99997 1 1
0.046875 1 1 0.99999 0.99168 0.99676 0.99963 0.99999 1
0.0625 1 1 0.99993 0.97236 0.98724 0.99798 0.99988 1
0.078125 1 1 0.9997 0.93096 0.96348 0.99257 0.99935 0.99999
0.09375 1 1 0.99893 0.85757 0.91542 0.97874 0.99754 0.99995
0.10938 1 1 0.99693 0.74574 0.83259 0.94904 0.99247 0.99978
0.125 1 1 0.99235 0.59748 0.70867 0.89368 0.9804 0.99918
0.14062 1 1 0.983 0.42724 0.54771 0.8026 0.95512 0.99744
0.15625 1 1 0.96551 0.261 0.36886 0.67031 0.90778 0.99301
0.17187 1 1 0.93523 0.12768 0.20396 0.50265 0.82804 0.98286
0.1875 1 1 0.88639 0.044986 0.084308 0.32189 0.70773 0.96178
0.20313 1 1 0.81296 0.0093476 0.022028 0.16317 0.5476 0.9217
0.21875 1 1 0.71049 0.00071706 0.0025275 0.057674 0.3647 0.85207
0.23437 1 1 0.57914 3.6973e-06 4.1414e-05 0.011097 0.1935 0.74236
0.25 1 1 0.42713 -1.0817e-09 1.334e-14 0.00062297 0.071799 0.58846
0.26562 1 1 0.27259 -0.00024481 -6.835e-05 6.04e-07 0.014446 0.4022
0.28125 1 1 0.14042 -0.024868 -0.01666 -7.9788e-07 0.00082718 0.21763
0.29688 1 1 0.05185 -0.50368 -0.46945 -0.0034357 6.7071e-07 0.080371
0.3125 1 1 0.010864 -4.8565 -5.4178 -0.21117 -2.001e-06 0.014974
0.32812 1 1 0.00072078 -30.184 -37.683 -3.6005 -0.0071895 0.00061631
0.34375 1 1 1.2287e-06 -139.31 -187.17 -31.971 -0.44698 3.3222e-08
0.35938 1 1 -3.8311e-07 -515.96 -726.11 -188.2 -7.8751 -5.6202e-05
0.375 1 1 -0.0034399 -1607.2 -2319.6 -826.25 -72.311 -0.052285
0.39062 1 1 -0.28385 -4341.9 -6311.3 -2890.5 -437.6 -2.5718
0.40625 1 1 -6.2992 -10388 -14962 -8391.5 -1957.3 -42.967
0.42188 1 1 -73.623 -22339 -31402 -20758 -6897.9 -395.6
0.4375 1 1 -583.38 -43656 -59016 -44551 -19917 -2444.7
0.45312 1 1 -3541 -78163 -1.0015e+05 -84010 -48315 -11192
0.46875 1 1 -17622 -1.2899e+05 -1.5442e+05 -1.4044e+05 -1.0014e+05 -40121
0.48438 1 1 -74952 -1.9713e+05 -2.173e+05 -2.0947e+05 -1.794e+05 -1.165e+05
0.5 -2.7994e+05 -2.7994e+05 -2.7994e+05 -2.7994e+05 -2.7994e+05 -2.7994e+05 -2.7994e+05 -2.7994e+05
